Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-02,20:29:00,1400,222,238940,5800,0,0,0
2007-02-02,20:30:00,1400,222,239080,5800,0,0,0
2007-02-02,20:31:00,1408,226,239960,5800,0,0,0
2007-02-02,20:32:00,1420,226,240030,6e3,0,0,0
2007-02-02,20:33:00,1408,226,239910,5800,0,0,0
2007-02-02,20:34:00,1396,224,239770,5800,0,0,0
2007-02-02,20:35:00,1270,158,240370,5400,0,0,0
2007-02-02,20:36:00,980,100,240480,4e3,0,0,0
2007-02-02,20:37:00,984,104,241280,4e3,0,0,0
2007-02-02,20:38:00,984,104,241320,4e3,0,0,0
2007-02-02,20:39:00,978,102,240750,4e3,0,0,0
2007-02-02,20:40:00,978,102,240640,4e3,0,0,0
2007-02-02,20:41:00,978,102,240870,4e3,0,0,0
2007-02-02,20:42:00,1148,98,240450,4800,0,0,0
2007-02-02,20:43:00,1218,92,241170,5e3,0,0,0
2007-02-02,20:44:00,916,0,241570,3800,0,0,0
2007-02-02,20:45:00,918,0,242080,3800,0,0,0
2007-02-02,20:46:00,956,0,240900,4e3,0,0,0
2007-02-02,20:47:00,1072,0,240080,4600,0,0,0
2007-02-02,20:48:00,490,0,240630,2e3,0,0,0
2007-02-02,20:49:00,490,0,241870,2e3,0,0,0
2007-02-02,20:50:00,490,0,241760,2e3,0,0,0
2007-02-02,20:51:00,488,0,241340,2e3,0,0,0
2007-02-02,20:52:00,488,0,241470,2e3,0,0,0
2007-02-02,20:53:00,488,0,241270,2e3,0,0,0
2007-02-02,20:54:00,490,0,241890,2e3,0,0,0
2007-02-02,20:55:00,494,0,242870,2e3,0,0,0
2007-02-02,20:56:00,492,0,242570,2e3,0,0,0
2007-02-02,20:57:00,492,0,242370,2e3,0,0,0
2007-02-02,20:58:00,490,0,241810,2e3,0,0,0
2007-02-02,20:59:00,490,0,241870,2e3,0,0,0
2007-02-02,21:00:00,492,0,242480,2e3,0,0,0
2007-02-02,21:01:00,614,140,242100,2600,0,0,0
2007-02-02,21:02:00,604,144,243420,2400,0,0,0
2007-02-02,21:03:00,600,142,243250,2400,0,0,0
2007-02-02,21:04:00,590,128,240740,2400,0,0,0
2007-02-02,21:05:00,588,128,240760,2400,0,0,0
2007-02-02,21:06:00,586,128,240650,2400,0,0,0
2007-02-02,21:07:00,586,130,241150,2400,0,0,0
2007-02-02,21:08:00,584,130,240840,2400,0,0,0
2007-02-02,21:09:00,584,130,241090,2400,0,0,0
2007-02-02,21:10:00,582,128,240760,2400,0,0,0
2007-02-02,21:11:00,582,130,240880,2400,0,0,0
2007-02-02,21:12:00,576,124,239820,2400,0,0,0
2007-02-02,21:13:00,576,126,240060,2400,0,0,0
2007-02-02,21:14:00,576,124,240060,2400,0,0,0
2007-02-02,21:15:00,576,126,240060,2400,0,0,0
2007-02-02,21:16:00,652,206,240530,2800,0,0,0
2007-02-02,21:17:00,558,94,239820,2400,0,0,0
2007-02-02,21:18:00,558,92,239360,2400,0,0,0
2007-02-02,21:19:00,646,206,239050,2800,0,0,0
2007-02-02,21:20:00,640,214,239550,2800,0,1e3,0
2007-02-02,21:21:00,636,214,239560,2800,0,1e3,0
2007-02-02,21:22:00,632,212,239230,2800,0,2e3,0
2007-02-02,21:23:00,634,214,239610,2800,0,1e3,0
2007-02-02,21:24:00,634,214,239580,2800,0,2e3,0
2007-02-02,21:25:00,634,216,239880,2800,0,1e3,0
2007-02-02,21:26:00,640,226,241630,2800,0,1e3,0
2007-02-02,21:27:00,622,198,241190,2600,0,2e3,0
2007-02-02,21:28:00,572,120,241440,2400,0,1e3,0
2007-02-02,21:29:00,574,122,242180,2400,0,2e3,0
2007-02-02,21:30:00,572,122,242160,2400,0,1e3,0
2007-02-02,21:31:00,570,122,241740,2400,0,1e3,0
2007-02-02,21:32:00,566,118,240820,2400,0,2e3,0
2007-02-02,21:33:00,566,118,240920,2400,0,1e3,0
2007-02-02,21:34:00,564,116,240340,2400,0,1e3,0
2007-02-02,21:35:00,564,116,240510,2400,0,2e3,0
2007-02-02,21:36:00,558,112,239640,2400,0,1e3,0
2007-02-02,21:37:00,558,110,239300,2400,0,1e3,0
2007-02-02,21:38:00,558,112,239710,2400,0,1e3,0
2007-02-02,21:39:00,558,112,239630,2400,0,2e3,0
2007-02-02,21:40:00,554,110,239220,2400,0,1e3,0
2007-02-02,21:41:00,582,130,238110,2600,0,1e3,0
2007-02-02,21:42:00,658,234,237950,2800,0,1e3,0
2007-02-02,21:43:00,656,234,238020,2800,0,2e3,0
2007-02-02,21:44:00,652,234,237800,2800,0,1e3,0
2007-02-02,21:45:00,648,232,237480,2800,0,1e3,0
2007-02-02,21:46:00,644,230,237160,2800,0,1e3,0
2007-02-02,21:47:00,644,232,237460,2800,0,1e3,0
2007-02-02,21:48:00,644,232,237610,2800,0,1e3,0
2007-02-02,21:49:00,578,122,238080,2400,0,1e3,0
2007-02-02,21:50:00,574,116,238160,2400,0,0,0
2007-02-02,21:51:00,576,120,239060,2400,0,0,0
2007-02-02,21:52:00,578,122,239610,2400,0,0,0
2007-02-02,21:53:00,572,116,238180,2400,0,0,0
2007-02-02,21:54:00,570,116,237940,2400,0,0,0
2007-02-02,21:55:00,568,114,237420,2400,0,0,0
2007-02-02,21:56:00,568,114,237410,2400,0,0,0
2007-02-02,21:57:00,514,0,238520,2200,0,0,0
2007-02-02,21:58:00,480,0,238420,2e3,0,0,0
2007-02-02,21:59:00,480,0,238670,2e3,0,0,0
2007-02-02,22:00:00,518,0,238970,2200,0,0,0
2007-02-02,22:01:00,552,88,237640,2200,0,0,0
2007-02-02,22:02:00,550,86,237120,2200,0,0,0
2007-02-02,22:03:00,552,88,237610,2200,0,0,0
2007-02-02,22:04:00,552,88,237960,2200,0,0,0
2007-02-02,22:05:00,554,92,238590,2200,0,0,0
2007-02-02,22:06:00,552,92,238700,2200,0,0,0
2007-02-02,22:07:00,550,90,238310,2200,0,0,0
2007-02-02,22:08:00,552,94,239260,2200,0,0,0
2007-02-02,22:09:00,550,94,239090,2200,0,0,0
2007-02-02,22:10:00,552,94,239510,2200,0,0,0
2007-02-02,22:11:00,530,64,239990,2200,0,0,0
2007-02-02,22:12:00,486,0,240090,2e3,0,0,0
2007-02-02,22:13:00,486,0,240670,2e3,0,0,0
2007-02-02,22:14:00,486,0,240560,2e3,0,0,0
2007-02-02,22:15:00,486,0,240050,2e3,0,0,0
2007-02-02,22:16:00,484,0,239530,2e3,0,0,0
2007-02-02,22:17:00,484,0,239730,2e3,0,0,0
2007-02-02,22:18:00,484,0,239430,2e3,0,0,0
2007-02-02,22:19:00,482,0,239010,2e3,0,0,0
2007-02-02,22:20:00,482,0,239270,2e3,0,0,0
2007-02-02,22:21:00,484,0,239690,2e3,0,0,0
2007-02-02,22:22:00,518,0,240750,2200,0,0,0
2007-02-02,22:23:00,848,128,241150,3600,0,0,0
2007-02-02,22:24:00,764,138,242510,3200,0,0,0
2007-02-02,22:25:00,896,134,242060,3800,0,0,0
2007-02-02,22:26:00,1398,124,241430,6e3,0,0,1e3
2007-02-02,22:27:00,2378,114,240220,9800,0,0,18e3
2007-02-02,22:28:00,2760,116,240550,11400,0,0,19e3
2007-02-02,22:29:00,2734,114,240090,11400,0,0,18e3
2007-02-02,22:30:00,2716,112,239590,11200,0,0,17e3
2007-02-02,22:31:00,2704,110,239290,11200,0,0,18e3
2007-02-02,22:32:00,2604,112,239410,10800,0,0,18e3
2007-02-02,22:33:00,2500,116,239750,10600,0,0,17e3
2007-02-02,22:34:00,4060,92,238050,17e3,0,0,18e3
2007-02-02,22:35:00,3996,96,238770,16600,0,0,17e3
2007-02-02,22:36:00,3946,96,238500,16400,0,0,18e3
2007-02-02,22:37:00,3922,98,238910,16400,0,0,17e3
2007-02-02,22:38:00,3884,0,238710,16200,0,0,18e3
2007-02-02,22:39:00,3912,70,239140,16200,0,0,17e3
2007-02-02,22:40:00,3910,70,239e3,16200,0,0,18e3
2007-02-02,22:41:00,3914,70,239030,16200,0,0,17e3
2007-02-02,22:42:00,3946,74,240110,16400,0,0,18e3
2007-02-02,22:43:00,3954,74,240480,16400,0,0,18e3
2007-02-02,22:44:00,3928,72,239620,16400,0,0,17e3
2007-02-02,22:45:00,3922,70,239510,16200,0,0,18e3
2007-02-02,22:46:00,3926,72,239680,16200,0,0,18e3
2007-02-02,22:47:00,3926,72,239720,16200,0,0,17e3
2007-02-02,22:48:00,4140,68,239270,17200,0,0,18e3
2007-02-02,22:49:00,4370,90,239640,18200,0,0,17e3
2007-02-02,22:50:00,4338,46,239490,18e3,0,0,18e3
2007-02-02,22:51:00,4314,0,239900,17800,0,0,18e3
2007-02-02,22:52:00,4318,0,239980,18e3,0,0,17e3
2007-02-02,22:53:00,4314,0,239820,18e3,0,0,18e3
2007-02-02,22:54:00,4292,0,239180,17800,0,0,17e3
2007-02-02,22:55:00,4294,0,239270,17800,0,0,18e3
2007-02-02,22:56:00,4286,0,239110,17800,0,0,18e3
2007-02-02,22:57:00,4290,0,239220,17800,0,0,17e3
2007-02-02,22:58:00,4368,0,239510,18200,0,0,18e3
2007-02-02,22:59:00,4236,0,239250,17600,0,0,17e3
2007-02-02,23:00:00,4072,0,240040,16800,0,0,18e3
2007-02-02,23:01:00,2172,0,241780,9600,0,0,18e3
2007-02-02,23:02:00,1746,0,240330,7200,0,0,17e3
2007-02-02,23:03:00,1772,0,240210,7400,0,0,18e3
2007-02-02,23:04:00,1818,124,239670,7600,0,0,18e3
2007-02-02,23:05:00,2684,114,238590,12e3,0,0,17e3
2007-02-02,23:06:00,3616,104,237870,15200,0,0,18e3
2007-02-02,23:07:00,3554,102,237860,14800,0,0,17e3
2007-02-02,23:08:00,3596,102,237860,15e3,0,0,17e3
2007-02-02,23:09:00,3670,98,238190,15400,0,0,18e3
2007-02-02,23:10:00,3746,86,238520,15600,0,0,17e3
2007-02-02,23:11:00,3720,88,239260,15400,0,0,18e3
2007-02-02,23:12:00,3710,90,240020,15400,0,0,17e3
2007-02-02,23:13:00,3618,96,240140,15e3,0,0,18e3
2007-02-02,23:14:00,3612,96,239970,15e3,0,0,18e3
2007-02-02,23:15:00,3620,98,240250,15e3,0,0,17e3
2007-02-02,23:16:00,3620,98,240270,15e3,0,0,18e3
2007-02-02,23:17:00,3598,94,239460,15e3,0,0,18e3
2007-02-02,23:18:00,3576,92,238710,14800,0,0,17e3
2007-02-02,23:19:00,3500,0,238540,14600,0,0,17e3
2007-02-02,23:20:00,3492,0,238970,14600,0,0,18e3
2007-02-02,23:21:00,3504,0,239340,14600,0,0,17e3
2007-02-02,23:22:00,3516,0,239810,14600,0,0,18e3
2007-02-02,23:23:00,3550,0,239870,14800,0,0,18e3
2007-02-02,23:24:00,3578,74,239360,14800,0,0,17e3
2007-02-02,23:25:00,3532,74,239430,14600,0,0,18e3
2007-02-02,23:26:00,3476,76,239400,14400,0,0,17e3
2007-02-02,23:27:00,3470,74,239260,14400,0,0,18e3
2007-02-02,23:28:00,3474,76,239350,14400,0,0,18e3
2007-02-02,23:29:00,3494,78,240150,14400,0,0,17e3
2007-02-02,23:30:00,3492,80,240170,14400,0,0,18e3
2007-02-02,23:31:00,3496,80,240410,14400,0,0,18e3
2007-02-02,23:32:00,3498,80,240500,14400,0,0,17e3
2007-02-02,23:33:00,3488,78,240110,14400,0,0,18e3
2007-02-02,23:34:00,3480,74,239990,14400,0,0,18e3
2007-02-02,23:35:00,3450,0,239870,14200,0,0,17e3
2007-02-02,23:36:00,3518,0,239840,14600,0,0,18e3
2007-02-02,23:37:00,3510,0,239630,14600,0,0,17e3
2007-02-02,23:38:00,3498,0,239210,14600,0,0,18e3
2007-02-02,23:39:00,3498,0,239280,14600,0,0,18e3
2007-02-02,23:40:00,3496,0,239210,14600,0,0,17e3
2007-02-02,23:41:00,3508,0,239610,14600,0,0,18e3
2007-02-02,23:42:00,3506,0,239510,14600,0,0,17e3
2007-02-02,23:43:00,3498,0,239230,14600,0,0,18e3
2007-02-02,23:44:00,3532,0,238750,14800,0,0,17e3
2007-02-02,23:45:00,3584,100,238370,15e3,0,0,18e3
2007-02-02,23:46:00,3616,104,239660,15e3,0,0,17e3
2007-02-02,23:47:00,3626,106,240100,15e3,0,0,18e3
2007-02-02,23:48:00,3634,108,240470,15e3,0,0,18e3
2007-02-02,23:49:00,3606,102,240390,15e3,0,0,17e3
2007-02-02,23:50:00,3624,104,241110,15e3,0,0,18e3
2007-02-02,23:51:00,3628,104,241260,15e3,0,0,18e3
2007-02-02,23:52:00,3626,104,241070,15e3,0,0,18e3
2007-02-02,23:53:00,3700,208,240720,15400,0,0,18e3
2007-02-02,23:54:00,3696,226,240710,15200,0,1e3,17e3
2007-02-02,23:55:00,3696,226,240900,15200,0,1e3,18e3
2007-02-02,23:56:00,3698,226,241020,15200,0,2e3,18e3
2007-02-02,23:57:00,3684,224,240480,15200,0,1e3,18e3
2007-02-02,23:58:00,3658,220,239610,15200,0,1e3,17e3
2007-02-02,23:59:00,3680,224,240370,15200,0,2e3,18e3
